"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"New York County, NY"	"36061"	185	1644518	11.2
	"Niagara County, NY"	"36063"	55	212652	25.9
	"Oneida County, NY"	"36065"	41	232500	17.6
	"Onondaga County, NY"	"36067"	102	468463	21.8
	"Ontario County, NY"	"36069"	14	109561	Unreliable
	"Orange County, NY"	"36071"	76	377647	20.1
	"Oswego County, NY"	"36075"	24	120146	20.0
	"Otsego County, NY"	"36077"	10	60636	Unreliable
	"Putnam County, NY"	"36079"	18	99042	Unreliable
	"Queens County, NY"	"36081"	174	2339150	7.4
	"Rensselaer County, NY"	"36083"	22	160266	13.7
	"Richmond County, NY"	"36085"	90	474558	19.0
	"Rockland County, NY"	"36087"	43	326037	13.2
	"St. Lawrence County, NY"	"36089"	15	111007	Unreliable
	"Saratoga County, NY"	"36091"	23	226249	10.2
	"Schenectady County, NY"	"36093"	21	154604	13.6
	"Suffolk County, NY"	"36103"	288	1501587	19.2
	"Sullivan County, NY"	"36105"	21	74877	28.0
	"Tompkins County, NY"	"36109"	15	104926	Unreliable
	"Ulster County, NY"	"36111"	36	180143	20.0
	"Westchester County, NY"	"36119"	118	976396	12.1
	"Alamance County, NC"	"37001"	16	158276	Unreliable
	"Alexander County, NC"	"37003"	14	37325	Unreliable
	"Beaufort County, NC"	"37013"	12	47651	Unreliable
	"Brunswick County, NC"	"37019"	32	122765	26.1
	"Buncombe County, NC"	"37021"	40	253178	15.8
	"Burke County, NC"	"37023"	37	88842	41.6
	"Cabarrus County, NC"	"37025"	31	196762	15.8
	"Caldwell County, NC"	"37027"	30	81287	36.9
	"Carteret County, NC"	"37031"	22	68879	31.9
	"Catawba County, NC"	"37035"	28	155056	18.1
	"Cleveland County, NC"	"37045"	29	96879	29.9
	"Columbus County, NC"	"37047"	10	56694	Unreliable
	"Craven County, NC"	"37049"	30	103451	29.0
	"Cumberland County, NC"	"37051"	56	323838	17.3
	"Davidson County, NC"	"37057"	26	164622	15.8
	"Durham County, NC"	"37063"	27	300952	9.0
	"Forsyth County, NC"	"37067"	69	369019	18.7
	"Gaston County, NC"	"37071"	45	213442	21.1
	"Guilford County, NC"	"37081"	65	517600	12.6
	"Halifax County, NC"	"37083"	14	52456	Unreliable
	"Harnett County, NC"	"37085"	17	128140	Unreliable
	"Haywood County, NC"	"37087"	13	59868	Unreliable
	"Henderson County, NC"	"37089"	22	112655	19.5
	"Iredell County, NC"	"37097"	29	169866	17.1
	"Johnston County, NC"	"37101"	29	185660	15.6
	"Lee County, NC"	"37105"	11	59660	Unreliable
	"Lenoir County, NC"	"37107"	13	58106	Unreliable
	"Mecklenburg County, NC"	"37119"	114	1034070	11.0
	"Moore County, NC"	"37125"	13	94352	Unreliable
	"Nash County, NC"	"37127"	17	93919	Unreliable
	"New Hanover County, NC"	"37129"	53	220358	24.1
	"Onslow County, NC"	"37133"	22	186311	11.8
	"Orange County, NC"	"37135"	11	141354	Unreliable
	"Pender County, NC"	"37141"	17	57611	Unreliable
	"Pitt County, NC"	"37147"	21	175842	11.9
	"Randolph County, NC"	"37151"	36	142799	25.2
	"Richmond County, NC"	"37153"	14	45437	Unreliable
	"Robeson County, NC"	"37155"	19	134197	Unreliable
	"Rockingham County, NC"	"37157"	15	91758	Unreliable
	"Rowan County, NC"	"37159"	38	139142	27.3
	"Rutherford County, NC"	"37161"	24	66390	36.2
	"Sampson County, NC"	"37163"	10	63724	Unreliable
	"Stanly County, NC"	"37167"	15	60714	Unreliable
	"Stokes County, NC"	"37169"	14	46351	Unreliable
	"Surry County, NC"	"37171"	14	72743	Unreliable
	"Union County, NC"	"37179"	27	222742	12.1
	"Wake County, NC"	"37183"	90	1024198	8.8
	"Wayne County, NC"	"37191"	13	124132	Unreliable
	"Wilkes County, NC"	"37193"	29	68502	42.3
	"Cass County, ND"	"38017"	12	171512	Unreliable
	"Adams County, OH"	"39001"	14	28024	Unreliable
	"Allen County, OH"	"39003"	23	104425	22.0
	"Ashtabula County, OH"	"39007"	24	98632	24.3
	"Auglaize County, OH"	"39011"	11	45876	Unreliable
	"Belmont County, OH"	"39013"	18	69154	Unreliable
	"Brown County, OH"	"39015"	27	43839	61.6
	"Butler County, OH"	"39017"	201	376353	53.4
	"Clark County, OH"	"39023"	86	135959	63.3
	"Clermont County, OH"	"39025"	103	201973	51.0
	"Clinton County, OH"	"39027"	21	41917	50.1
	"Columbiana County, OH"	"39029"	40	104806	38.2
	"Crawford County, OH"	"39033"	14	42306	Unreliable
	"Cuyahoga County, OH"	"39035"	330	1255921	26.3
	"Darke County, OH"	"39037"	16	52076	Unreliable
	"Delaware County, OH"	"39041"	19	193013	Unreliable
	"Erie County, OH"	"39043"	26	75550	34.4
	"Fairfield County, OH"	"39045"	18	151408	Unreliable
	"Fayette County, OH"	"39047"	16	28679	Unreliable
	"Franklin County, OH"	"39049"	318	1251722	25.4
	"Geauga County, OH"	"39055"	15	94102	Unreliable
	"Greene County, OH"	"39057"	48	164427	29.2
	"Guernsey County, OH"	"39059"	13	39258	Unreliable
	"Hamilton County, OH"	"39061"	374	807598	46.3
	"Hancock County, OH"	"39063"	17	75573	Unreliable
	"Highland County, OH"	"39071"	18	43026	Unreliable
	"Huron County, OH"	"39077"	10	58469	Unreliable
	"Jefferson County, OH"	"39081"	16	67347	Unreliable
	"Knox County, OH"	"39083"	11	61061	Unreliable
	"Lake County, OH"	"39085"	53	229245	23.1
	"Lawrence County, OH"	"39087"	26	61109	42.5
	"Licking County, OH"	"39089"	37	170570	21.7
	"Logan County, OH"	"39091"	11	45386	Unreliable
	"Lorain County, OH"	"39093"	77	305147	25.2
	"Lucas County, OH"	"39095"	137	433689	31.6
	"Mahoning County, OH"	"39099"	70	231900	30.2
	"Marion County, OH"	"39101"	23	65355	35.2
	"Medina County, OH"	"39103"	40	176395	22.7
	"Miami County, OH"	"39109"	18	104224	Unreliable
	"Montgomery County, OH"	"39113"	268	532258	50.4
	"Muskingum County, OH"	"39119"	15	86290	Unreliable
	"Pickaway County, OH"	"39129"	10	56998	Unreliable
	"Pike County, OH"	"39131"	13	28217	Unreliable
	"Portage County, OH"	"39133"	38	162275	23.4
	"Preble County, OH"	"39135"	14	41329	Unreliable
	"Richland County, OH"	"39139"	38	121707	31.2
	"Ross County, OH"	"39141"	42	77170	54.4
	"Sandusky County, OH"	"39143"	12	59679	Unreliable
	"Scioto County, OH"	"39145"	34	76825	44.3
	"Seneca County, OH"	"39147"	11	55610	Unreliable
	"Stark County, OH"	"39151"	82	375165	21.9
	"Summit County, OH"	"39153"	193	541968	35.6
	"Trumbull County, OH"	"39155"	98	203751	48.1
	"Tuscarawas County, OH"	"39157"	10	92916	Unreliable
	"Warren County, OH"	"39165"	48	224469	21.4
	"Wayne County, OH"	"39169"	24	116063	20.7
	"Wood County, OH"	"39173"	25	129730	19.3
	"Bryan County, OK"	"40013"	10	44884	Unreliable
	"Canadian County, OK"	"40017"	16	133378	Unreliable
	"Carter County, OK"	"40019"	16	48689	Unreliable
	"Cherokee County, OK"	"40021"	14	48447	Unreliable
	"Cleveland County, OK"	"40027"	53	274458	19.3
	"Comanche County, OK"	"40031"	17	124648	Unreliable
	"Creek County, OK"	"40037"	15	70892	Unreliable
	"Garvin County, OK"	"40049"	11	27755	Unreliable
	"Le Flore County, OK"	"40079"	12	49605	Unreliable
	"Lincoln County, OK"	"40081"	10	35042	Unreliable
	"McClain County, OK"	"40087"	11	38066	Unreliable
	"Mayes County, OK"	"40097"	17	40887	Unreliable
	"Muskogee County, OK"	"40101"	27	69699	38.7
	"Oklahoma County, OK"	"40109"	155	776864	20.0
	"Ottawa County, OK"	"40115"	12	31981	Unreliable
	"Pawnee County, OK"	"40117"	11	16436	Unreliable
	"Pittsburg County, OK"	"40121"	13	44610	Unreliable
	"Pottawatomie County, OK"	"40125"	19	71875	Unreliable
	"Rogers County, OK"	"40131"	17	90802	Unreliable
	"Stephens County, OK"	"40137"	12	44581	Unreliable
	"Tulsa County, OK"	"40143"	141	639242	22.1
	"Wagoner County, OK"	"40145"	20	76559	26.1
	"Clackamas County, OR"	"41005"	38	401515	9.5
	"Coos County, OR"	"41011"	10	63121	Unreliable
	"Crook County, OR"	"41013"	10	21630	Unreliable
	"Deschutes County, OR"	"41017"	17	175268	Unreliable
	"Douglas County, OR"	"41019"	22	107685	20.4
	"Jackson County, OR"	"41029"	33	212567	15.5
	"Josephine County, OR"	"41033"	15	84745	Unreliable
	"Klamath County, OR"	"41035"	12	66016	Unreliable
	"Lane County, OR"	"41039"	67	362895	18.5
	"Linn County, OR"	"41043"	16	120547	Unreliable
	"Marion County, OR"	"41047"	33	330700	10.0
	"Multnomah County, OR"	"41051"	131	790294	16.6
	"Washington County, OR"	"41067"	50	574326	8.7
	"Yamhill County, OR"	"41071"	13	102659	Unreliable
	"Allegheny County, PA"	"42003"	431	1230459	35.0
	"Armstrong County, PA"	"42005"	29	67052	43.3
	"Beaver County, PA"	"42007"	36	168871	21.3
	"Berks County, PA"	"42011"	51	415271	12.3
	"Blair County, PA"	"42013"	38	125593	30.3
	"Bradford County, PA"	"42015"	12	61281	Unreliable
	"Bucks County, PA"	"42017"	148	627367	23.6
	"Butler County, PA"	"42019"	53	186818	28.4
	"Cambria County, PA"	"42021"	54	136411	39.6
	"Carbon County, PA"	"42025"	17	63960	Unreliable
	"Centre County, PA"	"42027"	13	160580	Unreliable
	"Chester County, PA"	"42029"	96	515939	18.6
	"Clearfield County, PA"	"42033"	15	80994	Unreliable
	"Columbia County, PA"	"42037"	13	66672	Unreliable
	"Crawford County, PA"	"42039"	30	86484	34.7
	"Cumberland County, PA"	"42041"	39	246338	15.8
	"Dauphin County, PA"	"42043"	60	272983	22.0
	"Delaware County, PA"	"42045"	200	563894	35.5
	"Erie County, PA"	"42049"	64	278045	23.0
	"Fayette County, PA"	"42051"	52	133628	38.9
	"Franklin County, PA"	"42055"	23	153638	15.0
	"Greene County, PA"	"42059"	15	37519	Unreliable
	"Indiana County, PA"	"42063"	35	86966	40.2
	"Jefferson County, PA"	"42065"	12	44430	Unreliable
	"Lackawanna County, PA"	"42069"	61	211917	28.8
	"Lancaster County, PA"	"42071"	81	536624	15.1
	"Lawrence County, PA"	"42073"	35	88082	39.7
	"Lebanon County, PA"	"42075"	29	137067	21.2
	"Lehigh County, PA"	"42077"	73	360685	20.2
	"Luzerne County, PA"	"42079"	91	318449	28.6
	"Lycoming County, PA"	"42081"	20	116048	17.2
	"Mc Kean County, PA"	"42083"	12	42412	Unreliable
	"Mercer County, PA"	"42085"	19	114234	Unreliable
	"Monroe County, PA"	"42089"	43	166397	25.8
	"Montgomery County, PA"	"42091"	162	819264	19.8
	"Northampton County, PA"	"42095"	86	300813	28.6
	"Northumberland County, PA"	"42097"	16	93246	Unreliable
	"Philadelphia County, PA"	"42101"	588	1567442	37.5
	"Pike County, PA"	"42103"	14	55949	Unreliable
	"Schuylkill County, PA"	"42107"	33	144590	22.8
	"Somerset County, PA"	"42111"	21	75522	27.8
	"Susquehanna County, PA"	"42115"	10	41666	Unreliable
	"Venango County, PA"	"42121"	12	53119	Unreliable
	"Washington County, PA"	"42125"	71	208261	34.1
	"Wayne County, PA"	"42127"	16	51198	Unreliable
	"Westmoreland County, PA"	"42129"	140	357956	39.1
	"Wyoming County, PA"	"42131"	10	27800	Unreliable
	"York County, PA"	"42133"	100	442867	22.6
	"Bristol County, RI"	"44001"	10	49084	Unreliable
	"Kent County, RI"	"44003"	49	164801	29.7
	"Providence County, RI"	"44007"	221	633473	34.9
	"Washington County, RI"	"44009"	28	126517	22.1
	"Aiken County, SC"	"45003"	36	165829	21.7
	"Anderson County, SC"	"45007"	44	194692	22.6
	"Beaufort County, SC"	"45013"	11	179589	Unreliable
	"Berkeley County, SC"	"45015"	27	202786	13.3
	"Charleston County, SC"	"45019"	72	389262	18.5
	"Colleton County, SC"	"45029"	10	37731	Unreliable
	"Dorchester County, SC"	"45035"	32	152478	21.0
	"Florence County, SC"	"45041"	16	138900	Unreliable
	"Georgetown County, SC"	"45043"	13	61298	Unreliable
	"Greenville County, SC"	"45045"	114	491863	23.2
	"Horry County, SC"	"45051"	57	309199	18.4
	"Lancaster County, SC"	"45057"	10	85842	Unreliable
	"Laurens County, SC"	"45059"	11	66623	Unreliable
	"Lexington County, SC"	"45063"	52	281833	18.5
	"Oconee County, SC"	"45073"	19	75713	Unreliable
	"Pickens County, SC"	"45077"	34	121691	27.9
	"Richland County, SC"	"45079"	49	407051	12.0
	"Spartanburg County, SC"	"45083"	80	297302	26.9
	"York County, SC"	"45091"	42	251195	16.7
	"Minnehaha County, SD"	"46099"	26	185197	14.0
	"Anderson County, TN"	"47001"	27	75749	35.6
	"Blount County, TN"	"47009"	37	127253	29.1
	"Bradley County, TN"	"47011"	22	104091	21.1
	"Campbell County, TN"	"47013"	22	39752	55.3
	"Carter County, TN"	"47019"	15	56486	Unreliable
	"Cheatham County, TN"	"47021"	16	39741	Unreliable
	"Claiborne County, TN"	"47025"	12	31709	Unreliable
	"Coffee County, TN"	"47031"	13	54277	Unreliable
	"Davidson County, TN"	"47037"	165	678889	24.3
	"Dickson County, TN"	"47043"	18	51487	Unreliable
	"Franklin County, TN"	"47051"	14	41449	Unreliable
	"Gibson County, TN"	"47053"	10	49399	Unreliable
	"Giles County, TN"	"47055"	10	28946	Unreliable
	"Hamblen County, TN"	"47063"	19	63402	Unreliable
	"Hamilton County, TN"	"47065"	66	354098	18.6
	"Hardin County, TN"	"47071"	11	25756	Unreliable
	"Hawkins County, TN"	"47073"	17	56471	Unreliable
	"Knox County, TN"	"47093"	162	451324	35.9
	"Loudon County, TN"	"47105"	11	51130	Unreliable
	"McMinn County, TN"	"47107"	12	52639	Unreliable
	"McNairy County, TN"	"47109"	12	26066	Unreliable
	"Madison County, TN"	"47113"	11	97610	Unreliable
	"Maury County, TN"	"47119"	15	87757	Unreliable
	"Monroe County, TN"	"47123"	12	45771	Unreliable
	"Montgomery County, TN"	"47125"	37	193479	19.1
	"Morgan County, TN"	"47129"	10	21498	Unreliable
	"Putnam County, TN"	"47141"	16	74553	Unreliable
	"Roane County, TN"	"47145"	23	52753	43.6
	"Robertson County, TN"	"47147"	15	68570	Unreliable
	"Rutherford County, TN"	"47149"	57	298612	19.1
	"Sevier County, TN"	"47155"	30	95946	31.3
	"Shelby County, TN"	"47157"	201	938069	21.4
	"Sullivan County, TN"	"47163"	39	156791	24.9
	"Sumner County, TN"	"47165"	25	175989	14.2
	"Tipton County, TN"	"47167"	15	61870	Unreliable
	"Washington County, TN"	"47179"	33	126302	26.1
	"Williamson County, TN"	"47187"	27	211672	12.8
	"Wilson County, TN"	"47189"	38	128911	29.5
	"Anderson County, TX"	"48001"	10	57580	Unreliable
	"Angelina County, TX"	"48005"	10	88255	Unreliable
	"Bell County, TX"	"48027"	32	334941	9.6
	"Bexar County, TX"	"48029"	251	1897753	13.2
	"Bowie County, TX"	"48037"	11	93389	Unreliable
	"Brazoria County, TX"	"48039"	32	346312	9.2
	"Brazos County, TX"	"48041"	20	215037	9.3
	"Cameron County, TX"	"48061"	23	422156	5.4
	"Collin County, TX"	"48085"	81	914127	8.9
	"Comal County, TX"	"48091"	17	129048	Unreliable
	"Dallas County, TX"	"48113"	358	2553385	14.0
	"Denton County, TX"	"48121"	64	780612	8.2
	"Ector County, TX"	"48135"	16	159436	Unreliable
	"Ellis County, TX"	"48139"	14	163632	Unreliable
	"El Paso County, TX"	"48141"	69	835593	8.3
	"Fort Bend County, TX"	"48157"	34	716087	4.7
	"Galveston County, TX"	"48167"	55	322225	17.1
	"Grayson County, TX"	"48181"	13	125467	Unreliable
	"Gregg County, TX"	"48183"	10	124108	Unreliable
	"Guadalupe County, TX"	"48187"	12	151249	Unreliable
	"Harris County, TX"	"48201"	501	4538028	11.0
	"Hays County, TX"	"48209"	14	194739	Unreliable
	"Henderson County, TX"	"48213"	19	79545	Unreliable
	"Hidalgo County, TX"	"48215"	28	842304	3.3
	"Hunt County, TX"	"48231"	14	89844	Unreliable
	"Jefferson County, TX"	"48245"	29	254308	11.4
	"Johnson County, TX"	"48251"	14	159990	Unreliable
	"Kaufman County, TX"	"48257"	15	114690	Unreliable
	"Kerr County, TX"	"48265"	10	50955	Unreliable
	"Liberty County, TX"	"48291"	15	79654	Unreliable
	"Lubbock County, TX"	"48303"	34	299453	11.4
	"McLennan County, TX"	"48309"	28	245671	11.4
	"Midland County, TX"	"48329"	12	161077	Unreliable
	"Montgomery County, TX"	"48339"	76	537559	14.1
	"Nacogdoches County, TX"	"48347"	17	65664	Unreliable
	"Nueces County, TX"	"48355"	70	359715	19.5
	"Orange County, TX"	"48361"	16	84260	Unreliable
	"Parker County, TX"	"48367"	16	126042	Unreliable
	"Potter County, TX"	"48375"	17	121802	Unreliable
	"Randall County, TX"	"48381"	17	130269	Unreliable
	"San Patricio County, TX"	"48409"	10	67357	Unreliable
	"Smith County, TX"	"48423"	22	222936	9.9
	"Tarrant County, TX"	"48439"	187	1982498	9.4
	"Taylor County, TX"	"48441"	19	136051	Unreliable
	"Tom Green County, TX"	"48451"	12	118105	Unreliable
	"Travis County, TX"	"48453"	154	1176558	13.1
	"Webb County, TX"	"48479"	27	269721	10.0
	"Wichita County, TX"	"48485"	18	131705	Unreliable
	"Williamson County, TX"	"48491"	35	508514	6.9
	"Box Elder County, UT"	"49003"	12	52097	Unreliable
	"Cache County, UT"	"49005"	11	120783	Unreliable
	"Davis County, UT"	"49011"	60	336043	17.9
	"Iron County, UT"	"49021"	13	48368	Unreliable
	"Salt Lake County, UT"	"49035"	303	1107314	27.4
	"Tooele County, UT"	"49045"	15	62952	Unreliable
	"Utah County, UT"	"49049"	106	575205	18.4
	"Washington County, UT"	"49053"	36	155602	23.1
	"Weber County, UT"	"49057"	77	243645	31.6
	"Chittenden County, VT"	"50007"	26	161382	16.1
	"Franklin County, VT"	"50011"	14	48799	Unreliable
	"Rutland County, VT"	"50021"	12	59736	Unreliable
	"Windsor County, VT"	"50027"	14	55737	Unreliable
	"Arlington County, VA"	"51013"	19	229164	Unreliable
	"Buchanan County, VA"	"51027"	11	22776	Unreliable
	"Chesterfield County, VA"	"51041"	37	335687	11.0
	"Culpeper County, VA"	"51047"	14	49432	Unreliable
	"Fairfax County, VA"	"51059"	91	1142234	8.0
	"Fauquier County, VA"	"51061"	16	68782	Unreliable
	"Frederick County, VA"	"51069"	22	83199	26.4
	"Hanover County, VA"	"51085"	13	103227	Unreliable
	"Henrico County, VA"	"51087"	47	325155	14.5
	"Loudoun County, VA"	"51107"	23	375629	6.1
	"Prince William County, VA"	"51153"	34	451721	7.5
	"Roanoke County, VA"	"51161"	11	94409	Unreliable
	"Shenandoah County, VA"	"51171"	13	43190	Unreliable
	"Spotsylvania County, VA"	"51177"	22	130475	16.9
	"Stafford County, VA"	"51179"	17	142003	Unreliable
	"Tazewell County, VA"	"51185"	13	42899	Unreliable
	"Warren County, VA"	"51187"	13	39083	Unreliable
	"Wise County, VA"	"51195"	13	39718	Unreliable
	"Alexandria city, VA"	"51510"	13	153511	Unreliable
	"Chesapeake city, VA"	"51550"	46	235429	19.5
	"Hampton city, VA"	"51650"	24	136454	17.6
	"Newport News city, VA"	"51700"	22	182385	12.1
	"Norfolk city, VA"	"51710"	46	246393	18.7
	"Portsmouth city, VA"	"51740"	19	96201	Unreliable
	"Richmond city, VA"	"51760"	48	220289	21.8
	"Roanoke city, VA"	"51770"	24	99897	24.0
	"Suffolk city, VA"	"51800"	10	88161	Unreliable
	"Virginia Beach city, VA"	"51810"	67	452745	14.8
	"Benton County, WA"	"53005"	38	190309	20.0
	"Clallam County, WA"	"53009"	15	73486	Unreliable
	"Clark County, WA"	"53011"	76	459495	16.5
	"Cowlitz County, WA"	"53015"	21	103468	20.3
	"Grant County, WA"	"53025"	15	93259	Unreliable
	"Grays Harbor County, WA"	"53027"	18	71122	Unreliable
	"Island County, WA"	"53029"	12	80593	Unreliable
	"King County, WA"	"53033"	302	2117125	14.3
	"Kitsap County, WA"	"53035"	47	260131	18.1
	"Lewis County, WA"	"53041"	13	75882	Unreliable
	"Mason County, WA"	"53045"	15	61023	Unreliable
	"Pierce County, WA"	"53053"	162	843954	19.2
	"Skagit County, WA"	"53057"	24	121846	19.7
	"Snohomish County, WA"	"53061"	149	772501	19.3
	"Spokane County, WA"	"53063"	106	490945	21.6
	"Thurston County, WA"	"53067"	40	269536	14.8
	"Walla Walla County, WA"	"53071"	10	60338	Unreliable
	"Whatcom County, WA"	"53073"	32	212284	15.1
	"Yakima County, WA"	"53077"	28	248830	11.3
	"Berkeley County, WV"	"54003"	49	111901	43.8
	"Boone County, WV"	"54005"	19	23372	Unreliable
	"Brooke County, WV"	"54009"	11	23350	Unreliable
	"Cabell County, WV"	"54011"	85	96844	87.8
	"Fayette County, WV"	"54019"	14	44997	Unreliable
	"Greenbrier County, WV"	"54025"	13	35516	Unreliable
	"Hampshire County, WV"	"54027"	15	23353	Unreliable
	"Hancock County, WV"	"54029"	16	29815	Unreliable
	"Harrison County, WV"	"54033"	21	68714	30.6
	"Jefferson County, WV"	"54037"	18	56482	Unreliable
	"Kanawha County, WV"	"54039"	117	188332	62.1
	"Logan County, WV"	"54045"	26	34707	74.9
	"McDowell County, WV"	"54047"	31	19835	156.3
	"Mercer County, WV"	"54055"	40	61164	65.4
	"Mineral County, WV"	"54057"	10	27451	Unreliable
	"Mingo County, WV"	"54059"	16	25292	Unreliable
	"Monongalia County, WV"	"54061"	16	104236	Unreliable
	"Nicholas County, WV"	"54067"	13	25594	Unreliable
	"Ohio County, WV"	"54069"	15	43066	Unreliable
	"Putnam County, WV"	"54079"	19	56848	Unreliable
	"Raleigh County, WV"	"54081"	64	77510	82.6
	"Wayne County, WV"	"54099"	18	40971	Unreliable
	"Wood County, WV"	"54107"	27	86452	31.2
	"Wyoming County, WV"	"54109"	26	22151	117.4
	"Brown County, WI"	"55009"	30	258718	11.6
	"Columbia County, WI"	"55021"	15	56743	Unreliable
	"Dane County, WI"	"55025"	86	523643	16.4
	"Dodge County, WI"	"55027"	23	88502	26.0
	"Fond du Lac County, WI"	"55039"	17	101973	Unreliable
	"Jefferson County, WI"	"55055"	13	84559	Unreliable
	"Kenosha County, WI"	"55059"	36	168437	21.4
	"La Crosse County, WI"	"55063"	12	118212	Unreliable
	"Manitowoc County, WI"	"55071"	19	79806	Unreliable
	"Marathon County, WI"	"55073"	15	135868	Unreliable
	"Milwaukee County, WI"	"55079"	258	957735	26.9
	"Outagamie County, WI"	"55087"	22	183245	12.0
	"Racine County, WI"	"55101"	40	195080	20.5
	"Rock County, WI"	"55105"	30	161448	18.6
	"Sauk County, WI"	"55111"	12	63642	Unreliable
	"Sheboygan County, WI"	"55117"	24	115569	20.8
	"Walworth County, WI"	"55127"	15	102804	Unreliable
	"Washington County, WI"	"55131"	18	133674	Unreliable
	"Waukesha County, WI"	"55133"	46	396488	11.6
	"Winnebago County, WI"	"55139"	27	169546	15.9
	"Fremont County, WY"	"56013"	16	40315	Unreliable
	"Laramie County, WY"	"56021"	17	97121	Unreliable
	"Natrona County, WY"	"56025"	19	82178	Unreliable
"Total"			56428	321418820	17.6
"---"
"Dataset: Multiple Cause of Death, 1999-2017"
"Query Parameters:"
"MCD - ICD-10 Codes: X40 (Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics); X41"
"(Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not"
"elsewhere classified); X42 (Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not"
"elsewhere classified); X43 (Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system); X44"
"(Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances); X60 (Intentional"
"self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics); X61 (Intentional self-poisoning by and"
"exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified); X62"
"(Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified); X63"
"(Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system); X64 (Intentional"
"self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances); X85 (Assault by drugs,"
"medicaments and biological substances); Y10 (Poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics,"
"undetermined intent); Y11 (Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic"
"drugs, not elsewhere classified, undetermined intent); Y12 (Poisoning by and exposure to narcotics and psychodysleptics"
"[hallucinogens], not elsewhere classified, undetermined intent); Y13 (Poisoning by and exposure to other drugs acting on the"
"autonomic nervous system, undetermined intent); Y14 (Poisoning by and exposure to other and unspecified drugs, medicaments and"
"biological substances, undetermined intent)"
"Year/Month: 2015"
"Group By: County"
"Show Totals: True"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd.html for more information."
"---"
"Query Date: Feb 5, 2020 9:50:07 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Multiple Cause of Death"
"1999-2017 on CDC WONDER Online Database, released December, 2018. Data are from the Multiple Cause of Death Files, 1999-2017, as"
"compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed"
"at http://wonder.cdc.gov/mcd-icd10.html on Feb 5, 2020 9:50:07 AM"
"---"
Messages:
"1. Rows with zero Deaths are hidden, but the Population values in those rows are included in the totals. Use Quick Options above"
"to show zero rows."
"2. Rows with suppressed Deaths are hidden, but the Deaths and Population values in those rows are included in the totals. Use"
"Quick Options above to show suppressed rows."
"---"
Footnotes:
"1. Data are not available for this area for all of the requested years. See Caveats below for more information."
"---"
Caveats:
"1. Data for Prince of Wales-Outer Ketchikan Census Area, AK (FIPS code 02201), Skagway-Hoonah-Angoon Census Area, AK (FIPS code"
"02232) and Wrangell-Petersburg Census Area, AK (FIPS code 02280) are only available for 2013 and earlier; for computational"
"purposes, counts and population estimates for 2014 and later are set to zero. Thus, counts and rates shown in multi-year"
"requests for this entity do not include any data for years after 2013, only data for 2013 and earlier. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Alaska2014."
"2. Data for Bedford city, Va. (FIPS code 51515) are only available for 2013 and earlier; for computational purposes, counts and"
"population estimates for 2014 and later are set to zero. Thus, counts and rates shown in multi-year requests for this entity do"
"not include any data for years after 2014, only data for 2013 and earlier. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Bedford."
"3. Death rates for Clifton Forge city, Virginia (FIPS code 51560) are available only for 1999-2000. For 2001 and beyond, death"
"counts and population estimates for Clifton Forge city have been combined with those for Alleghany county, Virginia (FIPS code"
"51005). Death counts and population estimates for this entity from multi-year requests, only reflect data from 1999 and 2000;"
"for 2001 and beyond they have been set to zero. More information: http://wonder.cdc.gov/wonder/help/mcd.html#Clifton Forge."
"4. Deaths and population estimates are shown separately from the adjacent counties for Carson City, Nevada (FIPS code 32510)."
"5. Deaths and population estimates are reported separately for Baltimore City (FIPS code 24510) and Baltimore county (FIPS code"
"24005)."
"6. Deaths and population estimates are reported separately for St. Louis City (FIPS code 29510) and county (FIPS code 29189)."
"7. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Assurance of Confidentiality."
"8. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Unreliable."
"9. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the Vintage 2017"
