state.name,criminal_cost,health_cost,productivity_cost,death_cost,total_nonfatal_cost,total_cost,total_population,criminal_cost_pc,health_cost_pc,productivity_cost_pc,death_cost_pc,per_capita_nf_cost,per_capita_total_cost,region
oregon,142160989.09336144,794337306.6840333,351202642.65214306,4099731613.7385325,1287700938.4295378,5387432552.16807,3939233,36.08849466212368,201.64770824270443,89.15508238587132,1040.7436203287625,326.89128529069944,1367.634905619462,oregon
pennsylvania,387204897.47601944,1535581207.2622185,1042438846.5721347,31105396923.138336,2965224951.3103724,34070621874.448708,12779559,30.298768328079195,120.15917037999657,81.57079963182882,2433.9961123179864,232.02873833990455,2666.024850657891,pennsylvania
rhode island,33455384.326872937,157794134.9810107,86261164.47489788,3791530485.404685,277510683.78278154,4069041169.1874666,1053661,31.75156366883935,149.75797242282925,81.8680433981118,3598.4348717516214,263.37757948978043,3861.812451241402,rhode island
south carolina,102324609.47992097,369101696.82126373,360166275.334084,8665127671.777176,831592581.6352687,9496720253.412445,4777576,21.417683251908702,77.25710628596254,75.38682280178986,1813.7079706899851,174.06161233966108,1987.7695830296461,south carolina
south dakota,20044866.670669965,182069382.51231486,65085731.94641571,557055924.9268306,267199981.12940055,824255906.0562313,829037,24.17849465183094,219.61550873159445,78.50763228470588,671.931319020539,322.30163566813127,994.2329546886705,south dakota
tennessee,175792206.4405426,648012654.9114237,516150774.9001303,16559850212.071323,1339955636.2520967,17899805848.32342,6499615,27.046556825372367,99.70015991892191,79.41251518745807,2547.8201727442815,206.15923193175237,2753.979404676034,tennessee
texas,542392342.079767,1859256480.3700435,1738287935.6617684,18172618879.97745,4139936758.111579,22312555638.08903,26538614,20.437854896256713,70.0585373588102,65.50032852739666,684.7614151958898,155.99672078246357,840.7581359783534,texas
utah,70105224.91342217,326703337.6339855,280436347.33371085,6302454768.972854,677244909.8811185,6979699678.853972,2903379,24.146081139741717,112.52521204912811,96.58964514578044,2170.7309892965586,233.26093833465026,2403.9919276312094,utah
vermont,19061718.214552335,182069382.51231483,56600970.45706508,1447976288.1557875,257732071.18393224,1705708359.3397198,626604,30.42067751650538,290.5653052203861,90.32973051092091,2310.831542977363,411.3157132478124,2722.147256225175,vermont
virginia,222286540.2346845,182069382.51231483,796528048.8304925,15672365331.038725,1200883971.5774918,16873249302.616217,8256630,26.92218740995836,22.051294839700315,96.47132653764217,1898.1552196281928,145.44480878730084,2043.6000284154936,virginia
washington,203202111.55574262,1582958844.7800412,731033099.6688268,9090740208.703362,2517194056.004611,11607934264.707973,6985464,29.08927904513467,226.60754457829017,104.65061442859441,1301.3795803261403,360.3474380520193,1661.7270183781598,washington
west virginia,48867120.68372791,280504352.32304496,129273474.72762454,10578202618.261955,458644947.7343974,11036847565.996353,1851420,26.394400343373146,151.50768184585073,69.82395930022606,5713.5618164770585,247.72604148944995,5961.2878579665085,west virginia
wisconsin,155755669.70353842,838894140.34832,426146921.00784945,11848187061.318886,1420796731.0597079,13268983792.378593,5742117,27.12512993091893,146.09492289138657,74.214252514856355,2063.3830800241244,247.43430533716187,2310.817385361286,wisconsin
wyoming,21929515.14923481,55347141.13369815,45402208.91541315,652965699.71141,122678865.19834611,775644564.9097562,579679,37.830446073145325,95.47894806211394,78.32301828324495,1126.4263492577961,211.63241241850423,1338.0587616763005,wyoming
